Закон;Номер жалобы;Ссылка на жалобу;Статус;Решение;Предписание;Орган контроля;Заказчик;Заказчик ссылка;Лицо, подавшее жалобу;Поступление жалобы;Рассмотрение жалобы;Дата обновления;Извещение;Описание закупки;Идентификационный код закупки (ИКЗ);Решение документ
44-ФЗ (94-ФЗ);№ 202100114959011914;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2168130;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО САНКТ-ПЕТЕРБУРГУ;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ОНКОЛОГИИ ИМЕНИ Н.Н. ПЕТРОВА"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=775963;ООО «МЕДИН»;24.11.2021;30.11.2021 10:50;25.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0372100048821000720;Поставка изделий медицинского назначения;211782100688778430100100063922120244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1369586
44-ФЗ (94-ФЗ);№ 202100114959011912;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2168128;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО САНКТ-ПЕТЕРБУРГУ;СЕВЕРО-ЗАПАДНОЕ МЕЖРЕГИОНАЛЬНОЕ УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО АВТОДОРОЖНОГО НАДЗОРА ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ТРАНСПОРТА;https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=777716;ООО «РМ Центр»;24.11.2021;30.11.2021 10:20;25.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0172100002021000020;Приобретение картриджей;211783839674878380100100360020000000;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1369584
44-ФЗ (94-ФЗ);№ 202100114959011910;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2168126;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО САНКТ-ПЕТЕРБУРГУ;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФОНД КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА И РЕКОНСТРУКЦИИ""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=687541;ИП Диденко В.П.;24.11.2021;30.11.2021 10:00;25.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0372200260021000083;"Оказание услуг по предоставлению легковых автомобилей с водителями для использования в качестве служебного транспорта СПб ГКУ ""ФКСР"" на 2022 и 2023 годы";212780902552378380100105010014932244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1369591
44-ФЗ (94-ФЗ);№ 202100118173000945;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2168124;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО КАЛИНИНГРАДСКОЙ ОБЛАСТИ;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ОРГАНИЗАЦИИ И ПРОВЕДЕНИЯ ТОРГОВ""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=1350682;"ООО ""Лира""";24.11.2021;30.11.2021 11:00;25.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0335200014921003947;Поставка лекарственных препаратов для медицинского применения;212390501046639060100100080420000244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1369600
44-ФЗ (94-ФЗ);№ 202100187298008381;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2168107;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР МУНИЦИПАЛЬНЫХ ЗАКУПОК"" ОДИНЦОВСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2143290;"ООО ""ЙОДОБРОМ""";23.11.2021;29.11.2021 17:40;25.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848300045421000725;Закупка в 2021 году противогололедного материала для нужд МБУ «ГХ «Голицыно»;213503228702750320100100650012059244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1368431
44-ФЗ (94-ФЗ);№ 202100132489011963;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2168070;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО Г. МОСКВЕ;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""РИТУАЛ""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2149667;ИП Вахрушева Н.В.;24.11.2021;30.11.2021 10:45;25.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0373200657321000169;Поставка перчаток медицинских;212774309622477430100102890010000244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1369519
44-ФЗ (94-ФЗ);№ 202100132489011960;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2168078;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО Г. МОСКВЕ;УПРАВЛЕНИЕ ПРОДОВОЛЬСТВЕННОГО ОБЕСПЕЧЕНИЯ И ОБСЛУЖИВАНИЯ СЛУЖБЫ ХОЗЯЙСТВЕННОГО ОБЕСПЕЧЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ОХРАНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ;https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=816397;ООО «Союз-М»;24.11.2021;30.11.2021 11:00;25.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0373100122621000054;"Пищевые
продукты (субпродукты говяжьи замороженные)";211770420506077040100100010610000000;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1369540
44-ФЗ (94-ФЗ);№ 202100187298008379;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2168096;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КРАСНОГОРСКИЙ ЦЕНТР ТОРГОВ""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2148507;ИП Меньшиков Роман Анатольевич;23.11.2021;29.11.2021 17:20;25.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848300047221000512;Выполнение работ по устройству системы наружного освещения по адресу: Московская область, г. о. Красногорск, пос. Новый;213502417364350240100101210014299244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1369759
44-ФЗ (94-ФЗ);№ 202100187298008377;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2168084;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""МОСКОВСКИЙ ОБЛАСТНОЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ КЛИНИЧЕСКИЙ ИНСТИТУТ ИМ. М.Ф.ВЛАДИМИРСКОГО""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=774441;ИП Казанкина Анастасия Анатольевна;23.11.2021;29.11.2021 12:50;25.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0348200027021000431;Поставка расходных материалов для онкологического отделения (лот 62: порты);212770206615777020100105900013250244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1368383
44-ФЗ (94-ФЗ);№ 202100187298008370;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2168081;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""РУЗСКАЯ ОБЛАСТНАЯ БОЛЬНИЦА""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2261182;"ООО «Научно-методический центр
клинической лабораторной диагностики Ситилаб»";23.11.2021;29.11.2021 12:30;25.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0348500002921000085;Оказание услуг по проведению лабораторных исследований для нужд   ГБУЗ МО «Рузская ОБ» на 2022год.;212507503918850750100101460018690244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1368370
44-ФЗ (94-ФЗ);№ 202100114959011905;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2168065;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО САНКТ-ПЕТЕРБУРГУ;АДМИНИСТРАЦИЯ КРАСНОГВАРДЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА;https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=787387;ООО «ВиваСити»;24.11.2021;25.11.2021 16:10;25.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0172200000721000143;Выполнение работ по ремонту системы видеонаблюдения (СВН), систем охранно-тревожной сигнализации (ОС), систем контроля и управления доступом (СКУД), систем автоматической пожарной сигнализации (АПС) и оповещения и управления эвакуацией людей при пожаре (СОУЭ) в здании ГБУЗ ГП № 17  ПО №10 Красногвардейского района Санкт-Петербурга по адресу: ул. Стахановцев дом 12, литера А, пом. 5-Н;212780604491278060100101890014321243;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1364105
44-ФЗ (94-ФЗ);№ 202100187298008368;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2168042;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЕГОРЬЕВСКИЙ ЦЕНТР ЗАКУПОК""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2146155;"ООО ""Масленица""";23.11.2021;29.11.2021 15:10;25.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848300046021000849;Поставка молока и молочной продукции для нужд дошкольных образовательных учреждений на 1 полугодие 2022 года (2);213501100273950110100100220010000000;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1368402
44-ФЗ (94-ФЗ);№ 202100132489011933;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2168023;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО Г. МОСКВЕ;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 29 ИМ. Н.Э. БАУМАНА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=631254;ИП Плешкова А. А.;24.11.2021;30.11.2021 10:30;25.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0373200215521000585;Электронный аукцион на поставку медицинских расходных материалов для 5 группы отделения гинекологии за счет средств ВМП для нужд ГБУЗ «ГКБ № 29 им. Н.Э. Баумана»;212772208653977220100106700010000244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1368958
44-ФЗ (94-ФЗ);№ 202100118849002149;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2168020;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ  ФЕДЕРАЛЬНОЙ  АНТИМОНОПОЛЬНОЙ  СЛУЖБЫ  ПО  САМАРСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ТОЛЬЯТТИ ""ЦЕНТР ХОЗЯЙСТВЕННО-ТРАНСПОРТНОГО ОБЕСПЕЧЕНИЯ""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2022746;"ООО ""Стройцентр""";23.11.2021;25.11.2021 13:15;25.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0842300004021000413;Праздничное оформление территории городского округа Тольятти - подготовка мест проведения праздничных мероприятий;213632000174163240100102640010000244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1366074
